unique_key,created_date,closed_date,complaint_type,descriptor,incident_address,street_name,cross_street_1,cross_street_2,borough,incident_zip,latitude,longitude,resolution_description,drain_category,duration_hours
63332053,2024-12-07 08:35:00,2024-12-07 12:20:00,Sewer,Street Flooding (SJ),81-09 ROOSEVELT AVENUE,ROOSEVELT AVENUE,81 ST,82 ST,QUEENS,11372,40.74756291038646,-73.88466629671053,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.75
63302529,2024-12-05 12:29:00,2024-12-05 14:20:00,Sewer,Street Flooding (SJ),7620 BAY PARKWAY,BAY PARKWAY,AVENUE P,77 ST,BROOKLYN,11214,40.60710688908143,-73.9884502014737,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.85
63272654,2024-12-02 10:41:00,2024-12-02 12:05:00,Sewer,Street Flooding (SJ),45-20 23 STREET,23 STREET,45 AVE,45 RD,QUEENS,11101,40.74644122848075,-73.94547212840196,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.4
63271076,2024-12-02 09:59:00,2024-12-02 11:20:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11362,40.75397272648211,-73.72599030955537,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.35
63239335,2024-11-29 09:44:00,2024-11-29 14:20:00,Sewer,Street Flooding (SJ),,,,,MANHATTAN,10029,40.78789864214599,-73.95366813150638,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.6
63232857,2024-11-28 13:11:00,2024-11-28 13:55:00,Sewer,Street Flooding (SJ),,,,,MANHATTAN,10128,40.78324786504036,-73.94472340476307,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.7333333333333333
63236267,2024-11-28 12:29:00,2024-11-28 12:55:00,Sewer,Street Flooding (SJ),167 HARRISON AVENUE,HARRISON AVENUE,WALTON ST,WALLABOUT ST,BROOKLYN,11206,40.7017334318901,-73.94888803022765,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.43333333333333335
63232171,2024-11-28 12:23:00,2024-11-28 12:40:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11219,40.63915532682533,-73.9914064548577,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.2833333333333333
63234570,2024-11-28 11:11:00,2024-11-28 17:35:00,Sewer,Street Flooding (SJ),754 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,CORTELYOU RD,CORTELYOU RD,BROOKLYN,11218,40.639162387626115,-73.96877498048596,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),6.4
63221726,2024-11-27 10:26:00,2024-11-27 12:20:00,Sewer,Street Flooding (SJ),45-20 23 STREET,23 STREET,45 AVE,45 RD,QUEENS,11101,40.74644122848075,-73.94547212840196,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.9
63213122,2024-11-26 12:26:00,2024-11-26 13:35:00,Sewer,Street Flooding (SJ),59-01 41 AVENUE,41 AVENUE,59 ST,60 ST,QUEENS,11377,40.744411876649636,-73.90571500675941,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.15
63214381,2024-11-26 10:29:00,2024-11-26 12:00:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11423,40.719463418478796,-73.77018722435277,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.5166666666666666
63219424,2024-11-26 08:50:00,2024-11-26 11:50:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11221,40.6893537479348,-73.93632022096544,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.0
63189183,2024-11-23 19:23:00,2024-11-23 22:55:00,Sewer,Street Flooding (SJ),,,,,MANHATTAN,10128,40.7814295082462,-73.95417815370344,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.533333333333333
63184544,2024-11-23 16:59:00,2024-11-23 22:25:00,Sewer,Street Flooding (SJ),790 7 AVENUE,7 AVENUE,W 51 ST,W 52 ST,MANHATTAN,10019,40.76200455438324,-73.9826115482865,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.433333333333334
63189176,2024-11-23 08:35:00,2024-11-23 14:20:00,Sewer,Street Flooding (SJ),148 WEST  136 STREET,WEST  136 STREET,LENOX AVE,ADAM CLAYTON POWELL JR BLVD,MANHATTAN,10030,40.815351486664255,-73.94175961188633,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.75
63177090,2024-11-22 13:41:00,2024-11-22 17:30:00,Sewer,Street Flooding (SJ),127-15 177 STREET,177 STREET,127 AVE,129 AVE,QUEENS,11434,40.681115711558704,-73.76588107624555,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.816666666666667
63175601,2024-11-22 11:20:00,2024-11-22 17:00:00,Sewer,Street Flooding (SJ),919 NUGENT AVENUE,NUGENT AVENUE,LINCOLN AVE,GREELEY AVE,STATEN ISLAND,10306,40.572232324981684,-74.09692159926271,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.666666666666667
63170148,2024-11-22 10:29:00,2024-11-22 14:05:00,Sewer,Street Flooding (SJ),82-11 CYPRESS AVENUE,CYPRESS AVENUE,VERMONT PL,JACKIE ROBINSON PARKWAY SR,QUEENS,11385,40.69103350505257,-73.88919581567345,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.6
63174061,2024-11-22 04:11:00,2024-11-22 09:45:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11203,40.638965607751416,-73.94250447815804,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.566666666666666
63160427,2024-11-21 08:29:00,2024-11-21 09:00:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11211,40.71791023637868,-73.95339933146677,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.5166666666666667
63124123,2024-11-18 08:32:00,2024-11-18 09:15:00,Sewer,Street Flooding (SJ),43-32 165 STREET,165 STREET,43 AVE,45 AVE,QUEENS,11358,40.75812938941568,-73.80146825722389,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.7166666666666667
63094879,2024-11-15 07:41:00,2024-11-15 10:40:00,Sewer,Street Flooding (SJ),,,,,STATEN ISLAND,10312,40.56047555908232,-74.1668892252524,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.9833333333333334
63070940,2024-11-13 21:50:00,2024-11-14 09:35:00,Sewer,Street Flooding (SJ),77-02 34 AVENUE,34 AVENUE,77 ST,78 ST,QUEENS,11372,40.753252053603966,-73.88952905303273,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),11.75
62998164,2024-11-06 10:41:00,2024-11-06 11:45:00,Sewer,Street Flooding (SJ),45-20 23 STREET,23 STREET,45 AVE,45 RD,QUEENS,11101,40.74644122848075,-73.94547212840196,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.0666666666666667
62988599,2024-11-05 11:26:00,2024-11-05 13:30:00,Sewer,Street Flooding (SJ),792 FLUSHING AVENUE,FLUSHING AVENUE,HUMBOLDT ST,BEAVER ST,BROOKLYN,11206,40.70108704007311,-73.94033388043232,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.066666666666667
62979752,2024-11-04 10:53:00,2024-11-04 12:25:00,Sewer,Street Flooding (SJ),45-20 23 STREET,23 STREET,45 AVE,45 RD,QUEENS,11101,40.74644122848075,-73.94547212840196,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.5333333333333334
62917044,2024-10-29 10:26:00,2024-10-29 11:15:00,Sewer,Street Flooding (SJ),14-11 137 STREET,137 STREET,14 AVE,PEDESTRIAN PATH,QUEENS,11356,40.78590505337277,-73.83178739660907,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.8166666666666667
62905853,2024-10-28 10:47:00,2024-10-28 11:25:00,Sewer,Street Flooding (SJ),45-20 23 STREET,23 STREET,45 AVE,45 RD,QUEENS,11101,40.74644122848075,-73.94547212840196,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.6333333333333333
62831848,2024-10-21 12:11:00,2024-10-21 13:20:00,Sewer,Street Flooding (SJ),45-20 23 STREET,23 STREET,45 AVE,45 RD,QUEENS,11101,40.74644122848075,-73.94547212840196,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.15
62827640,2024-10-21 09:14:00,2024-10-21 10:40:00,Sewer,Street Flooding (SJ),144-12 MELBOURNE AVENUE,MELBOURNE AVENUE,MAIN ST,147 ST,QUEENS,11367,40.734232940841444,-73.82477699231274,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.4333333333333333
62824312,2024-10-20 13:02:00,2024-10-20 13:55:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11365,40.745486375684685,-73.77851708287935,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.8833333333333333
62798415,2024-10-18 05:29:00,2024-10-18 10:40:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11355,40.75794728728985,-73.81923163139547,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.183333333333334
62730031,2024-10-11 11:17:00,2024-10-11 12:20:00,Sewer,Street Flooding (SJ),242 WEST   53 STREET,WEST   53 STREET,BROADWAY,8 AVE,MANHATTAN,10019,40.763766852193235,-73.98379874691466,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.05
62731600,2024-10-11 07:02:00,2024-10-11 13:40:00,Sewer,Street Flooding (SJ),90 BAY STREET,BAY STREET,BEND,SLOSSON TER,STATEN ISLAND,10301,40.640058551972714,-74.07557378516111,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),6.633333333333334
62714472,2024-10-10 17:35:00,2024-10-10 18:25:00,Sewer,Street Flooding (SJ),1352 EAST    2 STREET,EAST    2 STREET,DEAD END,AVENUE M,BROOKLYN,11230,40.616724896702884,-73.97340678199521,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.8333333333333334
62721090,2024-10-10 14:02:00,2024-10-10 14:35:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11378,40.72720912909326,-73.90740981585108,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.55
62701974,2024-10-09 07:17:00,2024-10-09 10:10:00,Sewer,Street Flooding (SJ),175-51 DALNY ROAD,DALNY ROAD,HIGHLAND AVE,DEVONSHIRE RD,QUEENS,11432,40.71403460376839,-73.78750979043855,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.8833333333333333
62677166,2024-10-06 02:59:00,2024-10-06 08:50:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11221,40.696666543743454,-73.92823157898667,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.85
62654728,2024-10-04 12:53:00,2024-10-04 14:10:00,Sewer,Street Flooding (SJ),25-40 SHORE BOULEVARD,SHORE BOULEVARD,12 ST,DEAD END,QUEENS,11102,40.77580088199622,-73.92878536156479,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.2833333333333334
62645462,2024-10-03 10:38:00,2024-10-03 13:10:00,Sewer,Street Flooding (SJ),62-43 70 STREET,70 STREET,62 DR,JUNIPER BLVD S,QUEENS,11379,40.71750021080157,-73.88528828796414,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.533333333333333
62628970,2024-10-01 11:05:00,2024-10-01 13:00:00,Sewer,Street Flooding (SJ),8-16 43 AVENUE,43 AVENUE,VERNON BLVD,9 ST,QUEENS,11101,40.75289901546749,-73.95019504700198,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.9166666666666667
62600739,2024-09-29 12:32:00,2024-09-29 13:45:00,Sewer,Street Flooding (SJ),111-48 112 STREET,112 STREET,111 AVE,ROCKAWAY BLVD,QUEENS,11420,40.678086306841394,-73.82683530980907,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.2166666666666666
62560983,2024-09-24 23:02:00,2024-09-25 01:00:00,Sewer,Street Flooding (SJ),500 WEST  215 STREET,WEST  215 STREET,10 AVE,BROADWAY,MANHATTAN,10034,40.86959524010362,-73.91530700272624,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.9666666666666666
62558015,2024-09-24 09:29:00,2024-09-24 10:50:00,Sewer,Street Flooding (SJ),64-46 232 STREET,232 STREET,64 AVE,67 AVE,QUEENS,11364,40.7496787789098,-73.74584390292236,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.35
62536858,2024-09-23 14:44:00,2024-09-23 18:25:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11229,40.604758783376646,-73.94562025735725,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.683333333333333
62519584,2024-09-21 12:50:00,2024-09-21 14:00:00,Sewer,Street Flooding (SJ),480 VAN BRUNT STREET,VAN BRUNT STREET,REED ST,DEAD END,BROOKLYN,11231,40.67443040868527,-74.0163453844518,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.1666666666666667
62519586,2024-09-21 12:05:00,2024-09-21 13:40:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11231,40.6751990725844,-74.01542626954938,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.5833333333333333
62524662,2024-09-21 11:17:00,2024-09-21 12:30:00,Sewer,Street Flooding (SJ),2829 WEST   21 STREET,WEST   21 STREET,NEPTUNE AVE,MERMAID AVE,BROOKLYN,11224,40.57777319598735,-73.9882320831688,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.2166666666666666
62513897,2024-09-20 11:11:00,2024-09-20 21:45:00,Sewer,Street Flooding (SJ),72-48 ALMEDA AVENUE,ALMEDA AVENUE,BEACH 72 ST,BARBADOES DR,QUEENS,11692,40.59661535263489,-73.8029531342209,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.566666666666666
62515269,2024-09-20 10:59:00,2024-09-20 20:25:00,Sewer,Street Flooding (SJ),321 BEACH   69 STREET,BEACH   69 STREET,ROCKAWAY FRWY,BEACH CHANNEL DR,QUEENS,11692,40.59149868001317,-73.79800660382779,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),9.433333333333334
62511122,2024-09-20 10:53:00,2024-09-20 21:30:00,Sewer,Street Flooding (SJ),72-16 BURCHELL AVENUE,BURCHELL AVENUE,BEACH 72 ST,BARBADOES DR,QUEENS,11692,40.59601205676899,-73.80168381639949,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.616666666666667
62506980,2024-09-20 10:38:00,2024-09-20 19:15:00,Sewer,Street Flooding (SJ),229 BEACH    3 STREET,BEACH    3 STREET,SEAGIRT AVE,E ROCKAWAY INLET SHORELINE,QUEENS,11691,40.59644927092083,-73.73891212555942,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.616666666666667
62511149,2024-09-20 10:35:00,2024-09-20 19:55:00,Sewer,Street Flooding (SJ),403 BEACH   35 STREET,BEACH   35 STREET,BEACH CHANNEL DR,NORTON AVE,QUEENS,11691,40.59636568548141,-73.76774460923808,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),9.333333333333334
62512530,2024-09-20 10:26:00,2024-09-20 19:35:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11691,40.594846866412865,-73.76192022015485,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),9.15
62505373,2024-09-20 10:23:00,2024-09-20 21:15:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11692,40.594823217487374,-73.79833502034373,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.866666666666667
62502625,2024-09-19 09:47:00,2024-09-19 14:00:00,Sewer,Street Flooding (SJ),96 TRAVIS AVENUE,TRAVIS AVENUE,MULBERRY AVE,VICTORY BLVD,STATEN ISLAND,10314,40.5860753204005,-74.14974013793972,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.216666666666667
62479775,2024-09-17 09:08:00,2024-09-17 13:45:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11204,40.62336988839489,-73.98948845527158,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.616666666666666
62468204,2024-09-16 10:44:00,2024-09-16 14:25:00,Sewer,Street Flooding (SJ),50 LENOX ROAD,LENOX ROAD,FLATBUSH AVE,BEDFORD AVE,BROOKLYN,11226,40.653665079899866,-73.95783021184418,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.683333333333333
62435988,2024-09-14 15:17:00,2024-09-15 01:30:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11368,40.74330104544287,-73.86749217974513,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.216666666666667
62440511,2024-09-14 10:11:00,2024-09-14 11:15:00,Sewer,Street Flooding (SJ),83 PEARSALL STREET,PEARSALL STREET,OLYMPIA BLVD,AGNES PL,STATEN ISLAND,10305,40.58933872857099,-74.07368014231345,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.0666666666666667
62411389,2024-09-12 12:50:00,2024-09-12 13:55:00,Sewer,Street Flooding (SJ),32-78 48 STREET,48 STREET,BROADWAY,34 AVE,QUEENS,11103,40.75551736781299,-73.91299039622764,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.0833333333333333
62376884,2024-09-09 11:08:00,2024-09-09 12:40:00,Sewer,Street Flooding (SJ),163-13 20 AVENUE,20 AVENUE,163 ST,166 ST,QUEENS,11357,40.780169734735814,-73.79989683782642,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.5333333333333334
62298874,2024-09-01 19:32:00,2024-09-02 00:50:00,Sewer,Street Flooding (SJ),326 BEACH   84 STREET,BEACH   84 STREET,BEACH CHANNEL DR,LONG BAR BAY SHORELINE,QUEENS,11693,40.59117886604837,-73.81005152429094,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.3
62272454,2024-08-29 17:23:00,2024-08-30 02:30:00,Sewer,Street Flooding (SJ),326 BEACH   84 STREET,BEACH   84 STREET,BEACH CHANNEL DR,LONG BAR BAY SHORELINE,QUEENS,11693,40.59117886604837,-73.81005152429094,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),9.116666666666667
62238496,2024-08-26 15:08:00,2024-08-27 00:20:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11433,40.691968251517565,-73.78250282623983,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),9.2
62227956,2024-08-25 09:23:00,2024-08-25 14:40:00,Sewer,Street Flooding (SJ),154-64 11 AVENUE,11 AVENUE,154 ST,157 ST,QUEENS,11357,40.792255548398366,-73.80675478616547,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.283333333333333
62209424,2024-08-23 21:35:00,2024-08-24 03:45:00,Sewer,Street Flooding (SJ),239-02 147 ROAD,147 ROAD,BROOKVILLE BLVD,240 ST,QUEENS,11422,40.65613699171406,-73.74469376510778,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),6.166666666666667
